time,azimuth,elevation,range
85.28428093645485,24.473229775924654,76.40817088028203,1072.6831424471454
86.2876254180602,24.584582139662572,76.5862967227028,1072.3983861293914
87.29096989966555,24.72468257604747,76.76350405169795,1072.1284516681592
88.29431438127091,24.894505071219452,76.93954986627817,1071.8741984677677
89.29765886287625,25.095018962239156,77.11418185508626,1071.6364687283346
90.3010033444816,25.327181833812798,77.28713832861065,1071.4160863691895
91.30434782608695,25.59193131286571,77.45814821249763,1071.2138559690184
92.3076923076923,25.890175678148385,77.62693111409513,1071.0305617246381
93.31103678929766,26.222783212651212,77.7931974756497,1070.866966430313
94.31438127090301,26.590570242899382,77.95664882881077,1070.7238104795035
95.31772575250837,26.99428783229674,78.11697816618857,1070.6018108909498
96.3210702341137,27.43460712667145,78.2738704465891,1070.501660360964
97.32441471571906,27.912103390027358,78.42700325109763,1070.4240263437853
98.32775919732441,28.427238817973574,78.57604760727156,1070.369550161831
99.33110367892976,28.980344275762924,78.72066899820571,1070.3388461476352
100.33444816053512,29.57160017711938,78.86052857198327,1070.3325008192248
101.33779264214047,30.201016798108732,78.99528456487668,1070.3510720906445
102.34113712374582,30.868414405254455,79.12459394846596,1070.3950885192771
103.34448160535118,31.573403665799642,79.24811430647296,1070.4650485915504
104.34782608695652,32.31536689603452,79.36550594148811,1070.5614200485554
105.35117056856187,33.09344078517392,79.47643420487216,1070.6846392530258
106.35451505016722,33.90650130036584,79.58057203501706,1070.8351105990484
107.35785953177258,34.75315152509487,79.67760268001858,1071.0132059657951
108.36120401337793,35.631713200147075,79.76722257094748,1071.2192642164691
109.36454849498328,36.54022271540044,79.8491443017289,1071.4535907435702
110.36789297658864,37.47643223526484,79.92309966170565,1071.7164570614798
111.37123745819397,38.43781652624731,79.98884265792286,1072.0081004472631
112.37458193979933,39.421585890939156,80.04615245675099,1072.3287236304805
113.37792642140468,40.42470540211486,80.09483616938965,1072.6784945326842
114.38127090301003,41.443920381875564,80.13473140372572,1073.057546057166
115.38461538461539,42.47578779699319,80.165708506484,1073.4659759294054
116.38795986622074,43.51671296012854,80.18767242490831,1073.9038465885424
117.3913043478261,44.562990657556725,80.20056412636735,1074.3711851300893
118.39464882943143,45.61084958846439,80.20436152701213,1074.867983299969
119.39799331103679,46.65649881841121,80.19907989631267,1075.3941975398413
120.40133779264214,47.696174836055974,80.18477172208452,1075.9497490835724
121.40468227424749,48.726187767896576,80.16152603941033,1076.5345241045657
122.40802675585284,49.7429653536721,80.12946724546855,1077.1483739135667
123.4113712374582,50.7430934108934,80.08875343954529,1077.7911152064305
124.41471571906355,51.72335170947734,80.03957434237863,1078.462530361227
125.41806020066889,52.68074442001037,79.98214886066368,1079.1623677839511
126.42140468227424,53.612524571729736,79.91672237050955,1079.890342301991
127.4247491638796,54.51621223785393,79.84356379768549,1080.6461356044097
128.42809364548495,55.389606436618145,79.76296257274444,1081.4293967279878
129.4314381270903,56.23079097957901,79.67522553593047,1082.239742587888
130.43478260869566,57.0381347020929,79.58067386075395,1083.0767585517003
131.438127090301,57.810286666893745,79.47964005694396,1083.9399990555573
132.44147157190636,58.546167037756945,79.37246510390943,1084.8289882609083
133.44481605351172,59.244954377907504,79.25949575556577,1085.7432207504921
134.44816053511707,59.90607014194464,79.14108204706629,1086.6821622619539
135.45150501672242,60.52916110763468,79.01757502411982,1087.645250457513
136.45484949832775,61.11408044311346,78.88932470659108,1088.631895728018
137.4581939799331,61.66086803417576,78.75667829021728,1089.6414820296848
138.46153846153845,62.16973061324041,78.61997858367972,1090.6733677517661
139.4648829431438,62.64102214308329,78.47956267298056,1091.726886613366
140.46822742474916,63.07522482008406,78.33576080104758,1092.8013485875874
141.4715719063545,63.47293097774297,78.1888954476279,1093.8960408511712
142.47491638795987,63.83482609450803,78.03928059269614,1095.0102287577738
143.47826086956522,64.16167304228505,77.88722114563731,1096.1431568330163
144.48160535117057,64.45429765420644,77.73301252221266,1097.2940497894338
145.48494983277592,64.71357564240017,77.57694035162426,1098.4621135594564
146.48829431438128,64.9404208581808,77.41928029671726,1099.6465363445616
147.49163879598663,65.13577485748071,77.26029797138163,1100.8464896787395
148.49498327759198,65.30059771244825,77.10024894042378,1102.0611295044482
149.49832775919734,65.43585999486538,76.93937878850136,1103.2895972592355
150.50167224080266,65.54253584728839,76.77792324606655,1104.5310209712522
151.50501672240802,65.62159705255196,76.61610836161393,1105.7845163618947
152.50836120401337,65.6740080105558,76.4541507108219,1107.0491879538597
153.51170568561872,65.70072153224355,76.29225763440034,1108.3241301829298
154.51505016722408,65.70267536367513,76.13062749758649,1109.608428511847
155.51839464882943,65.68078935749249,75.96944996526413,1110.9011605446785
156.52173913043478,65.6359632144029,75.80890628760572,1112.2013971401252
157.52508361204013,65.56907472316797,75.64916959196626,1113.5082035222738
158.5284280936455,65.4809784336924,75.49040517748358,1114.8206403873405
159.53177257525084,65.37250470392897,75.33277080947575,1116.137765005013
160.5351170568562,65.2444590672886,75.17641701127711,1117.4586323130447
161.53846153846155,65.0976218729542,75.02148735162726,1118.7822960038184
162.5418060200669,64.93274815686365,74.86811872613144,1120.1078096016427
163.54515050167225,64.75056770610814,74.71644163165097,1121.4342275296133
164.54849498327758,64.55178528406438,74.5665804327724,1122.7606061649112
165.55183946488293,64.33708098773556,74.41865361973987,1124.0860048814873
166.55518394648828,64.10711071252847,74.27277405743705,1125.4094870791178
167.55852842809364,63.862506703054684,74.12904922516572,1126.7301211978859
168.561872909699,63.6038781715388,73.98758144710003,1128.0469817171963
169.56521739130434,63.331811968069374,73.84846811340364,1129.359150138478
170.5685618729097,63.04687328926724,73.71180189207927,1130.665715950791
171.57190635451505,62.749606413999466,73.57767093168707,1131.9657775786031
172.5752508361204,62.44053545656234,73.44615905511913,1133.2584433110487
173.57859531772576,62.120165129320014,73.31734594465391,1134.54283221204
174.5819397993311,61.78898150814286,73.19130731854298,1135.8180750106344
175.58528428093646,61.44745279516271,73.06811509939914,1137.0833149711298
176.58862876254182,61.09603007437327,72.94783757466838,1138.3377087423764
177.59197324414717,60.73514805647339,72.83053954947167,1139.5804271858615
178.5953177257525,60.36522581009392,72.71628249210565,1140.8106561821469
179.59866220735785,59.986667477183616,72.60512467248753,1142.027597415286
180.6020066889632,59.59986297086915,72.49712129382489,1143.2304691348816
181.60535117056855,59.20518865455993,72.39232461778332,1144.418506895481
182.6086956521739,58.80300800145499,72.29078408341681,1145.5909642730346
183.61204013377926,58.3936722339309,72.19254642011434,1146.7471135581836
184.6153846153846,57.97752094256082,72.09765575480672,1147.8862464261595
185.61872909698997,57.554882684738715,72.00615371366575,1149.007674583114
186.62207357859532,57.12607556306737,71.91807951851608,1150.1107303887227
187.62541806020067,56.691407783821724,71.83347007816953,1151.1947674549197
188.62876254180603,56.251178195920744,71.75236007487887,1152.2591612206575
189.63210702341138,55.80567681094121,71.67478204609809,1153.303309502591
190.63545150501673,55.35518530478475,71.60076646172422,1154.32663302161
191.63879598662209,54.89997750167087,71.53034179698591,1155.3285759051605
192.6421404682274,54.44031984117585,71.46353460113315,1156.3086061653112
193.64548494983276,53.976471829071706,71.4003695620733,1157.2662161525234
194.64882943143812,53.50868647274501,71.34086956708818,1158.200922985117
195.65217391304347,53.03721070199116,71.28505575975998,1159.112268954404
196.65551839464882,52.562285775990375,71.23294759322233,1159.999821905506
